Location_ID,Season,Data_Type,Parameter,Value,Unit,Acceptable_Limit,Permissible_Limit,Compliance_Status,Reference
SYN-X7,Postmonsoon,Synthetic,Mg,13.63,mg/L,30,100,Compliant - Safe,Table 2
SYN-X7,Postmonsoon,Synthetic,Iron,0.289,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X7,Postmonsoon,Synthetic,Cl,59.21,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X7,Postmonsoon,Synthetic,SO4,28.29,mg/L,200,400,Compliant - Safe,Table 2
SYN-X7,Postmonsoon,Synthetic,NO3,50.67,mg/L,45,45,Non-Compliant - Unsafe,Table 2
SYN-X7,Postmonsoon,Synthetic,F,0.185,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X7,Postmonsoon,Synthetic,EC,504.77,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X7,Postmonsoon,Synthetic,Na,27.28,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X7,Postmonsoon,Synthetic,K,7.98,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X7,Postmonsoon,Synthetic,DO,4.99,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X7,Postmonsoon,Synthetic,HCO3,80.81,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X8,Postmonsoon,Synthetic,pH,5.91,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X8,Postmonsoon,Synthetic,TDS,362.46,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X8,Postmonsoon,Synthetic,TH,146.7,mg/L,200,600,Compliant - Safe,Table 2
SYN-X8,Postmonsoon,Synthetic,Alkalinity,45.14,mg/L,200,600,Compliant - Safe,Table 2
SYN-X8,Postmonsoon,Synthetic,Ca,55.09,mg/L,75,200,Compliant - Safe,Table 2
SYN-X8,Postmonsoon,Synthetic,Mg,1.0,mg/L,30,100,Compliant - Safe,Table 2
SYN-X8,Postmonsoon,Synthetic,Iron,0.281,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X8,Postmonsoon,Synthetic,Cl,100.08,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X8,Postmonsoon,Synthetic,SO4,32.55,mg/L,200,400,Compliant - Safe,Table 2
SYN-X8,Postmonsoon,Synthetic,NO3,66.77,mg/L,45,45,Non-Compliant - Unsafe,Table 2
SYN-X8,Postmonsoon,Synthetic,F,0.091,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X8,Postmonsoon,Synthetic,EC,557.63,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X8,Postmonsoon,Synthetic,Na,34.15,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X8,Postmonsoon,Synthetic,K,12.07,mg/L,12,12,Non-Compliant - Unsafe,GoI FSSAI / WHO advisory
SYN-X8,Postmonsoon,Synthetic,DO,4.79,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X8,Postmonsoon,Synthetic,HCO3,47.37,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X9,Postmonsoon,Synthetic,pH,5.83,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X9,Postmonsoon,Synthetic,TDS,436.72,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X9,Postmonsoon,Synthetic,TH,348.81,mg/L,200,600,Permissible - Needs Caution,Table 2
SYN-X9,Postmonsoon,Synthetic,Alkalinity,139.86,mg/L,200,600,Compliant - Safe,Table 2
SYN-X9,Postmonsoon,Synthetic,Ca,64.02,mg/L,75,200,Compliant - Safe,Table 2
SYN-X9,Postmonsoon,Synthetic,Mg,12.35,mg/L,30,100,Compliant - Safe,Table 2
SYN-X9,Postmonsoon,Synthetic,Iron,0.122,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X9,Postmonsoon,Synthetic,Cl,127.73,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X9,Postmonsoon,Synthetic,SO4,21.08,mg/L,200,400,Compliant - Safe,Table 2
SYN-X9,Postmonsoon,Synthetic,NO3,64.32,mg/L,45,45,Non-Compliant - Unsafe,Table 2
SYN-X9,Postmonsoon,Synthetic,F,0.3,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X9,Postmonsoon,Synthetic,EC,671.87,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X9,Postmonsoon,Synthetic,Na,29.12,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X9,Postmonsoon,Synthetic,K,10.17,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X9,Postmonsoon,Synthetic,DO,5.89,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X9,Postmonsoon,Synthetic,HCO3,92.11,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X10,Postmonsoon,Synthetic,pH,6.1,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X10,Postmonsoon,Synthetic,TDS,311.47,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X10,Postmonsoon,Synthetic,TH,200.93,mg/L,200,600,Permissible - Needs Caution,Table 2
SYN-X10,Postmonsoon,Synthetic,Alkalinity,42.33,mg/L,200,600,Compliant - Safe,Table 2
SYN-X10,Postmonsoon,Synthetic,Ca,32.62,mg/L,75,200,Compliant - Safe,Table 2
SYN-X10,Postmonsoon,Synthetic,Mg,9.75,mg/L,30,100,Compliant - Safe,Table 2
SYN-X10,Postmonsoon,Synthetic,Iron,0.442,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X10,Postmonsoon,Synthetic,Cl,54.8,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X10,Postmonsoon,Synthetic,SO4,23.57,mg/L,200,400,Compliant - Safe,Table 2
SYN-X10,Postmonsoon,Synthetic,NO3,62.94,mg/L,45,45,Non-Compliant - Unsafe,Table 2
SYN-X10,Postmonsoon,Synthetic,F,0.27,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X10,Postmonsoon,Synthetic,EC,479.18,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X10,Postmonsoon,Synthetic,Na,33.74,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X10,Postmonsoon,Synthetic,K,9.2,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X10,Postmonsoon,Synthetic,DO,6.26,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X10,Postmonsoon,Synthetic,HCO3,78.02,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X11,Postmonsoon,Synthetic,pH,6.42,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X11,Postmonsoon,Synthetic,TDS,311.84,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X11,Postmonsoon,Synthetic,TH,131.91,mg/L,200,600,Compliant - Safe,Table 2
SYN-X11,Postmonsoon,Synthetic,Alkalinity,59.75,mg/L,200,600,Compliant - Safe,Table 2
SYN-X11,Postmonsoon,Synthetic,Ca,37.06,mg/L,75,200,Compliant - Safe,Table 2
SYN-X11,Postmonsoon,Synthetic,Mg,10.54,mg/L,30,100,Compliant - Safe,Table 2
SYN-X11,Postmonsoon,Synthetic,Iron,0.286,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X11,Postmonsoon,Synthetic,Cl,129.36,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X11,Postmonsoon,Synthetic,SO4,23.65,mg/L,200,400,Compliant - Safe,Table 2
SYN-X11,Postmonsoon,Synthetic,NO3,56.34,mg/L,45,45,Non-Compliant - Unsafe,Table 2
SYN-X11,Postmonsoon,Synthetic,F,0.186,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X11,Postmonsoon,Synthetic,EC,479.73,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X11,Postmonsoon,Synthetic,Na,36.6,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X11,Postmonsoon,Synthetic,K,8.98,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X11,Postmonsoon,Synthetic,DO,6.09,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X11,Postmonsoon,Synthetic,HCO3,10.0,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X12,Postmonsoon,Synthetic,pH,5.79,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X12,Postmonsoon,Synthetic,TDS,336.46,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X12,Postmonsoon,Synthetic,TH,221.3,mg/L,200,600,Permissible - Needs Caution,Table 2
SYN-X12,Postmonsoon,Synthetic,Alkalinity,61.09,mg/L,200,600,Compliant - Safe,Table 2
SYN-X12,Postmonsoon,Synthetic,Ca,50.77,mg/L,75,200,Compliant - Safe,Table 2
SYN-X12,Postmonsoon,Synthetic,Mg,12.09,mg/L,30,100,Compliant - Safe,Table 2
SYN-X12,Postmonsoon,Synthetic,Iron,0.293,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X12,Postmonsoon,Synthetic,Cl,54.44,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X12,Postmonsoon,Synthetic,SO4,18.54,mg/L,200,400,Compliant - Safe,Table 2
SYN-X12,Postmonsoon,Synthetic,NO3,31.0,mg/L,45,45,Compliant - Safe,Table 2
SYN-X12,Postmonsoon,Synthetic,F,0.192,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X12,Postmonsoon,Synthetic,EC,517.64,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X12,Postmonsoon,Synthetic,Na,19.22,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X12,Postmonsoon,Synthetic,K,3.17,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X12,Postmonsoon,Synthetic,DO,6.14,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X12,Postmonsoon,Synthetic,HCO3,133.43,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X13,Postmonsoon,Synthetic,pH,5.98,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X13,Postmonsoon,Synthetic,TDS,326.89,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X13,Postmonsoon,Synthetic,TH,85.61,mg/L,200,600,Compliant - Safe,Table 2
SYN-X13,Postmonsoon,Synthetic,Alkalinity,10.0,mg/L,200,600,Compliant - Safe,Table 2
SYN-X13,Postmonsoon,Synthetic,Ca,39.33,mg/L,75,200,Compliant - Safe,Table 2
SYN-X13,Postmonsoon,Synthetic,Mg,1.0,mg/L,30,100,Compliant - Safe,Table 2
SYN-X13,Postmonsoon,Synthetic,Iron,0.349,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X13,Postmonsoon,Synthetic,Cl,92.81,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X13,Postmonsoon,Synthetic,SO4,33.71,mg/L,200,400,Compliant - Safe,Table 2
SYN-X13,Postmonsoon,Synthetic,NO3,62.99,mg/L,45,45,Non-Compliant - Unsafe,Table 2
SYN-X13,Postmonsoon,Synthetic,F,0.062,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X13,Postmonsoon,Synthetic,EC,502.9,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X13,Postmonsoon,Synthetic,Na,35.53,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X13,Postmonsoon,Synthetic,K,10.65,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X13,Postmonsoon,Synthetic,DO,4.04,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X13,Postmonsoon,Synthetic,HCO3,36.1,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X14,Postmonsoon,Synthetic,pH,6.05,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X14,Postmonsoon,Synthetic,TDS,322.93,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X14,Postmonsoon,Synthetic,TH,216.18,mg/L,200,600,Permissible - Needs Caution,Table 2
SYN-X14,Postmonsoon,Synthetic,Alkalinity,118.02,mg/L,200,600,Compliant - Safe,Table 2
SYN-X14,Postmonsoon,Synthetic,Ca,35.89,mg/L,75,200,Compliant - Safe,Table 2
SYN-X14,Postmonsoon,Synthetic,Mg,17.12,mg/L,30,100,Compliant - Safe,Table 2
SYN-X14,Postmonsoon,Synthetic,Iron,0.299,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X14,Postmonsoon,Synthetic,Cl,117.4,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X14,Postmonsoon,Synthetic,SO4,12.35,mg/L,200,400,Compliant - Safe,Table 2
SYN-X14,Postmonsoon,Synthetic,NO3,43.52,mg/L,45,45,Compliant - Safe,Table 2
SYN-X14,Postmonsoon,Synthetic,F,0.298,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X14,Postmonsoon,Synthetic,EC,496.79,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X14,Postmonsoon,Synthetic,Na,34.71,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X14,Postmonsoon,Synthetic,K,5.77,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X14,Postmonsoon,Synthetic,DO,5.68,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X14,Postmonsoon,Synthetic,HCO3,51.09,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X15,Postmonsoon,Synthetic,pH,6.16,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X15,Postmonsoon,Synthetic,TDS,326.03,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X15,Postmonsoon,Synthetic,TH,151.06,mg/L,200,600,Compliant - Safe,Table 2
SYN-X15,Postmonsoon,Synthetic,Alkalinity,82.95,mg/L,200,600,Compliant - Safe,Table 2
SYN-X15,Postmonsoon,Synthetic,Ca,44.89,mg/L,75,200,Compliant - Safe,Table 2
SYN-X15,Postmonsoon,Synthetic,Mg,17.7,mg/L,30,100,Compliant - Safe,Table 2
SYN-X15,Postmonsoon,Synthetic,Iron,0.313,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X15,Postmonsoon,Synthetic,Cl,88.66,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X15,Postmonsoon,Synthetic,SO4,18.07,mg/L,200,400,Compliant - Safe,Table 2
SYN-X15,Postmonsoon,Synthetic,NO3,22.09,mg/L,45,45,Compliant - Safe,Table 2
SYN-X15,Postmonsoon,Synthetic,F,0.184,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X15,Postmonsoon,Synthetic,EC,501.62,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X15,Postmonsoon,Synthetic,Na,26.54,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X15,Postmonsoon,Synthetic,K,6.16,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X15,Postmonsoon,Synthetic,DO,6.38,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X15,Postmonsoon,Synthetic,HCO3,87.26,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X16,Postmonsoon,Synthetic,pH,6.41,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X16,Postmonsoon,Synthetic,TDS,352.07,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X16,Postmonsoon,Synthetic,TH,132.61,mg/L,200,600,Compliant - Safe,Table 2
SYN-X16,Postmonsoon,Synthetic,Alkalinity,14.81,mg/L,200,600,Compliant - Safe,Table 2
SYN-X16,Postmonsoon,Synthetic,Ca,56.7,mg/L,75,200,Compliant - Safe,Table 2
SYN-X16,Postmonsoon,Synthetic,Mg,5.32,mg/L,30,100,Compliant - Safe,Table 2
SYN-X16,Postmonsoon,Synthetic,Iron,0.281,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X16,Postmonsoon,Synthetic,Cl,94.93,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X16,Postmonsoon,Synthetic,SO4,29.14,mg/L,200,400,Compliant - Safe,Table 2
SYN-X16,Postmonsoon,Synthetic,NO3,50.09,mg/L,45,45,Non-Compliant - Unsafe,Table 2
SYN-X16,Postmonsoon,Synthetic,F,0.077,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X16,Postmonsoon,Synthetic,EC,541.61,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X16,Postmonsoon,Synthetic,Na,26.29,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X16,Postmonsoon,Synthetic,K,9.47,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X16,Postmonsoon,Synthetic,DO,6.06,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X16,Postmonsoon,Synthetic,HCO3,62.24,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X17,Postmonsoon,Synthetic,pH,5.89,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X17,Postmonsoon,Synthetic,TDS,341.69,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X17,Postmonsoon,Synthetic,TH,234.06,mg/L,200,600,Permissible - Needs Caution,Table 2
SYN-X17,Postmonsoon,Synthetic,Alkalinity,50.21,mg/L,200,600,Compliant - Safe,Table 2
SYN-X17,Postmonsoon,Synthetic,Ca,62.81,mg/L,75,200,Compliant - Safe,Table 2
SYN-X17,Postmonsoon,Synthetic,Mg,3.08,mg/L,30,100,Compliant - Safe,Table 2
SYN-X17,Postmonsoon,Synthetic,Iron,0.555,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X17,Postmonsoon,Synthetic,Cl,47.91,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X17,Postmonsoon,Synthetic,SO4,13.62,mg/L,200,400,Compliant - Safe,Table 2
SYN-X17,Postmonsoon,Synthetic,NO3,44.3,mg/L,45,45,Compliant - Safe,Table 2
SYN-X17,Postmonsoon,Synthetic,F,0.157,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X17,Postmonsoon,Synthetic,EC,525.68,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X17,Postmonsoon,Synthetic,Na,12.0,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X17,Postmonsoon,Synthetic,K,4.26,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X17,Postmonsoon,Synthetic,DO,5.68,mg/L,"(6, 14)","(4, 14)",Permissible - Needs Caution,CPCB Class A Criteria
SYN-X17,Postmonsoon,Synthetic,HCO3,123.87,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X18,Postmonsoon,Synthetic,pH,6.04,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X18,Postmonsoon,Synthetic,TDS,204.15,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X18,Postmonsoon,Synthetic,TH,151.46,mg/L,200,600,Compliant - Safe,Table 2
SYN-X18,Postmonsoon,Synthetic,Alkalinity,24.36,mg/L,200,600,Compliant - Safe,Table 2
SYN-X18,Postmonsoon,Synthetic,Ca,24.01,mg/L,75,200,Compliant - Safe,Table 2
SYN-X18,Postmonsoon,Synthetic,Mg,3.94,mg/L,30,100,Compliant - Safe,Table 2
SYN-X18,Postmonsoon,Synthetic,Iron,0.332,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X18,Postmonsoon,Synthetic,Cl,16.65,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X18,Postmonsoon,Synthetic,SO4,16.63,mg/L,200,400,Compliant - Safe,Table 2
SYN-X18,Postmonsoon,Synthetic,NO3,56.8,mg/L,45,45,Non-Compliant - Unsafe,Table 2
SYN-X18,Postmonsoon,Synthetic,F,0.102,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X18,Postmonsoon,Synthetic,EC,314.06,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X18,Postmonsoon,Synthetic,Na,17.66,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X18,Postmonsoon,Synthetic,K,4.68,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X18,Postmonsoon,Synthetic,DO,6.49,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X18,Postmonsoon,Synthetic,HCO3,51.86,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X19,Postmonsoon,Synthetic,pH,5.69,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X19,Postmonsoon,Synthetic,TDS,262.13,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X19,Postmonsoon,Synthetic,TH,66.97,mg/L,200,600,Compliant - Safe,Table 2
SYN-X19,Postmonsoon,Synthetic,Alkalinity,28.37,mg/L,200,600,Compliant - Safe,Table 2
SYN-X19,Postmonsoon,Synthetic,Ca,28.75,mg/L,75,200,Compliant - Safe,Table 2
SYN-X19,Postmonsoon,Synthetic,Mg,11.86,mg/L,30,100,Compliant - Safe,Table 2
SYN-X19,Postmonsoon,Synthetic,Iron,0.369,mg/L,0.3,0.3,Non-Compliant - Unsafe,Table 2
SYN-X19,Postmonsoon,Synthetic,Cl,78.34,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X19,Postmonsoon,Synthetic,SO4,16.29,mg/L,200,400,Compliant - Safe,Table 2
SYN-X19,Postmonsoon,Synthetic,NO3,8.82,mg/L,45,45,Compliant - Safe,Table 2
SYN-X19,Postmonsoon,Synthetic,F,0.119,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X19,Postmonsoon,Synthetic,EC,403.28,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X19,Postmonsoon,Synthetic,Na,29.72,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X19,Postmonsoon,Synthetic,K,5.34,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X19,Postmonsoon,Synthetic,DO,6.43,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X19,Postmonsoon,Synthetic,HCO3,70.91,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X20,Postmonsoon,Synthetic,pH,6.46,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X20,Postmonsoon,Synthetic,TDS,347.67,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X20,Postmonsoon,Synthetic,TH,189.68,mg/L,200,600,Compliant - Safe,Table 2
SYN-X20,Postmonsoon,Synthetic,Alkalinity,91.92,mg/L,200,600,Compliant - Safe,Table 2
SYN-X20,Postmonsoon,Synthetic,Ca,33.12,mg/L,75,200,Compliant - Safe,Table 2
SYN-X20,Postmonsoon,Synthetic,Mg,17.1,mg/L,30,100,Compliant - Safe,Table 2
SYN-X20,Postmonsoon,Synthetic,Iron,0.214,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X20,Postmonsoon,Synthetic,Cl,89.67,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X20,Postmonsoon,Synthetic,SO4,31.33,mg/L,200,400,Compliant - Safe,Table 2
SYN-X20,Postmonsoon,Synthetic,NO3,57.46,mg/L,45,45,Non-Compliant - Unsafe,Table 2
SYN-X20,Postmonsoon,Synthetic,F,0.284,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X20,Postmonsoon,Synthetic,EC,534.87,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X20,Postmonsoon,Synthetic,Na,35.88,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X20,Postmonsoon,Synthetic,K,10.16,mg/L,12,12,Compliant - Safe,GoI FSSAI / WHO advisory
SYN-X20,Postmonsoon,Synthetic,DO,6.25,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X20,Postmonsoon,Synthetic,HCO3,60.53,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
SYN-X21,Postmonsoon,Synthetic,pH,6.24,,"(6.5, 8.5)","(6.5, 8.5)",Non-Compliant - Unsafe,Table 1
SYN-X21,Postmonsoon,Synthetic,TDS,322.84,mg/L,500,2000,Compliant - Safe,Table 1
SYN-X21,Postmonsoon,Synthetic,TH,126.37,mg/L,200,600,Compliant - Safe,Table 2
SYN-X21,Postmonsoon,Synthetic,Alkalinity,95.17,mg/L,200,600,Compliant - Safe,Table 2
SYN-X21,Postmonsoon,Synthetic,Ca,40.27,mg/L,75,200,Compliant - Safe,Table 2
SYN-X21,Postmonsoon,Synthetic,Mg,10.26,mg/L,30,100,Compliant - Safe,Table 2
SYN-X21,Postmonsoon,Synthetic,Iron,0.242,mg/L,0.3,0.3,Compliant - Safe,Table 2
SYN-X21,Postmonsoon,Synthetic,Cl,122.97,mg/L,250,1000,Compliant - Safe,Table 2
SYN-X21,Postmonsoon,Synthetic,SO4,31.81,mg/L,200,400,Compliant - Safe,Table 2
SYN-X21,Postmonsoon,Synthetic,NO3,47.26,mg/L,45,45,Non-Compliant - Unsafe,Table 2
SYN-X21,Postmonsoon,Synthetic,F,0.129,mg/L,1.0,1.5,Compliant - Safe,Table 2
SYN-X21,Postmonsoon,Synthetic,EC,496.68,uS/cm,750,3000,Compliant - Safe,"WHO (2011) Guidelines for Drinking-water Quality, 4th Ed."
SYN-X21,Postmonsoon,Synthetic,Na,29.6,mg/L,200,200,Compliant - Safe,WHO (2011) / ICMR recommendation
SYN-X21,Postmonsoon,Synthetic,K,12.45,mg/L,12,12,Non-Compliant - Unsafe,GoI FSSAI / WHO advisory
SYN-X21,Postmonsoon,Synthetic,DO,6.04,mg/L,"(6, 14)","(4, 14)",Compliant - Safe,CPCB Class A Criteria
SYN-X21,Postmonsoon,Synthetic,HCO3,11.61,mg/L,300,600,Compliant - Safe,Derived from Alkalinity (IS 10500)
