Location_ID,Season,Parameter,Ci_measured,Si_standard,wi_raw_weight,Wi_relative_weight,qi_sub_index,Wi_x_qi
SYN-X8,Postmonsoon,Cl,76.41,250,3,0.057692,30.564,1.7633
SYN-X8,Postmonsoon,SO4,9.11,200,4,0.076923,4.555,0.3504
SYN-X8,Postmonsoon,NO3,12.22,45,5,0.096154,27.1556,2.6111
SYN-X8,Postmonsoon,F,0.217,1.0,5,0.096154,21.7,2.0865
SYN-X8,Postmonsoon,DO,6.46,6.0,4,0.076923,107.6667,8.2821
SYN-X8,Postmonsoon,--- WQI_TOTAL ---,,,,,,61.1834
SYN-X9,Postmonsoon,pH,5.65,8.5,4,0.076923,66.4706,5.1131
SYN-X9,Postmonsoon,EC,420.48,750,4,0.076923,56.064,4.3126
SYN-X9,Postmonsoon,TDS,243.51,500,5,0.096154,48.702,4.6829
SYN-X9,Postmonsoon,TH,51.89,200,2,0.038462,25.945,0.9979
SYN-X9,Postmonsoon,Alkalinity,49.0,200,2,0.038462,24.5,0.9423
SYN-X9,Postmonsoon,Ca,20.35,75,2,0.038462,27.1333,1.0436
SYN-X9,Postmonsoon,Mg,5.03,30,2,0.038462,16.7667,0.6449
SYN-X9,Postmonsoon,Na,17.45,200,3,0.057692,8.725,0.5034
SYN-X9,Postmonsoon,K,4.3,12,2,0.038462,35.8333,1.3782
SYN-X9,Postmonsoon,Iron,0.539,0.3,4,0.076923,179.6667,13.8205
SYN-X9,Postmonsoon,HCO3,62.44,300,1,0.019231,20.8133,0.4003
SYN-X9,Postmonsoon,Cl,58.7,250,3,0.057692,23.48,1.3546
SYN-X9,Postmonsoon,SO4,30.09,200,4,0.076923,15.045,1.1573
SYN-X9,Postmonsoon,NO3,15.94,45,5,0.096154,35.4222,3.406
SYN-X9,Postmonsoon,F,0.01,1.0,5,0.096154,1.0,0.0962
SYN-X9,Postmonsoon,DO,6.05,6.0,4,0.076923,100.8333,7.7564
SYN-X9,Postmonsoon,--- WQI_TOTAL ---,,,,,,47.6101
SYN-X10,Postmonsoon,pH,5.98,8.5,4,0.076923,70.3529,5.4118
SYN-X10,Postmonsoon,EC,442.84,750,4,0.076923,59.0453,4.5419
SYN-X10,Postmonsoon,TDS,198.72,500,5,0.096154,39.744,3.8215
SYN-X10,Postmonsoon,TH,76.95,200,2,0.038462,38.475,1.4798
SYN-X10,Postmonsoon,Alkalinity,112.41,200,2,0.038462,56.205,2.1617
SYN-X10,Postmonsoon,Ca,35.2,75,2,0.038462,46.9333,1.8051
SYN-X10,Postmonsoon,Mg,11.11,30,2,0.038462,37.0333,1.4244
SYN-X10,Postmonsoon,Na,31.0,200,3,0.057692,15.5,0.8942
SYN-X10,Postmonsoon,K,8.9,12,2,0.038462,74.1667,2.8526
SYN-X10,Postmonsoon,Iron,0.186,0.3,4,0.076923,62.0,4.7692
SYN-X10,Postmonsoon,HCO3,31.04,300,1,0.019231,10.3467,0.199
SYN-X10,Postmonsoon,Cl,90.57,250,3,0.057692,36.228,2.0901
SYN-X10,Postmonsoon,SO4,21.67,200,4,0.076923,10.835,0.8335
SYN-X10,Postmonsoon,NO3,9.72,45,5,0.096154,21.6,2.0769
SYN-X10,Postmonsoon,F,0.138,1.0,5,0.096154,13.8,1.3269
SYN-X10,Postmonsoon,DO,5.65,6.0,4,0.076923,94.1667,7.2436
SYN-X10,Postmonsoon,--- WQI_TOTAL ---,,,,,,42.9323
SYN-X11,Postmonsoon,pH,6.47,8.5,4,0.076923,76.1176,5.8552
SYN-X11,Postmonsoon,EC,572.98,750,4,0.076923,76.3973,5.8767
SYN-X11,Postmonsoon,TDS,429.48,500,5,0.096154,85.896,8.2592
SYN-X11,Postmonsoon,TH,207.64,200,2,0.038462,103.82,3.9931
SYN-X11,Postmonsoon,Alkalinity,50.62,200,2,0.038462,25.31,0.9735
SYN-X11,Postmonsoon,Ca,72.38,75,2,0.038462,96.5067,3.7118
SYN-X11,Postmonsoon,Mg,7.91,30,2,0.038462,26.3667,1.0141
SYN-X11,Postmonsoon,Na,34.05,200,3,0.057692,17.025,0.9822
SYN-X11,Postmonsoon,K,13.32,12,2,0.038462,111.0,4.2692
SYN-X11,Postmonsoon,Iron,0.721,0.3,4,0.076923,240.3333,18.4872
SYN-X11,Postmonsoon,HCO3,52.85,300,1,0.019231,17.6167,0.3388
SYN-X11,Postmonsoon,Cl,159.65,250,3,0.057692,63.86,3.6842
SYN-X11,Postmonsoon,SO4,19.69,200,4,0.076923,9.845,0.7573
SYN-X11,Postmonsoon,NO3,38.87,45,5,0.096154,86.3778,8.3056
SYN-X11,Postmonsoon,F,0.243,1.0,5,0.096154,24.3,2.3365
SYN-X11,Postmonsoon,DO,6.39,6.0,4,0.076923,106.5,8.1923
SYN-X11,Postmonsoon,--- WQI_TOTAL ---,,,,,,77.0369
SYN-X12,Postmonsoon,pH,5.13,8.5,4,0.076923,60.3529,4.6425
SYN-X12,Postmonsoon,EC,294.38,750,4,0.076923,39.2507,3.0193
SYN-X12,Postmonsoon,TDS,272.83,500,5,0.096154,54.566,5.2467
SYN-X12,Postmonsoon,TH,144.82,200,2,0.038462,72.41,2.785
SYN-X12,Postmonsoon,Alkalinity,64.14,200,2,0.038462,32.07,1.2335
SYN-X12,Postmonsoon,Ca,57.18,75,2,0.038462,76.24,2.9323
SYN-X12,Postmonsoon,Mg,6.71,30,2,0.038462,22.3667,0.8603
SYN-X12,Postmonsoon,Na,21.9,200,3,0.057692,10.95,0.6317
SYN-X12,Postmonsoon,K,3.34,12,2,0.038462,27.8333,1.0705
SYN-X12,Postmonsoon,Iron,0.055,0.3,4,0.076923,18.3333,1.4103
SYN-X12,Postmonsoon,HCO3,71.04,300,1,0.019231,23.68,0.4554
SYN-X12,Postmonsoon,Cl,80.69,250,3,0.057692,32.276,1.8621
SYN-X12,Postmonsoon,SO4,24.59,200,4,0.076923,12.295,0.9458
SYN-X12,Postmonsoon,NO3,2.18,45,5,0.096154,4.8444,0.4658
SYN-X12,Postmonsoon,F,0.01,1.0,5,0.096154,1.0,0.0962
SYN-X12,Postmonsoon,DO,6.02,6.0,4,0.076923,100.3333,7.7179
SYN-X12,Postmonsoon,--- WQI_TOTAL ---,,,,,,35.3752
SYN-X13,Postmonsoon,pH,5.42,8.5,4,0.076923,63.7647,4.905
SYN-X13,Postmonsoon,EC,560.89,750,4,0.076923,74.7853,5.7527
SYN-X13,Postmonsoon,TDS,289.56,500,5,0.096154,57.912,5.5685
SYN-X13,Postmonsoon,TH,173.76,200,2,0.038462,86.88,3.3415
SYN-X13,Postmonsoon,Alkalinity,101.99,200,2,0.038462,50.995,1.9613
SYN-X13,Postmonsoon,Ca,45.47,75,2,0.038462,60.6267,2.3318
SYN-X13,Postmonsoon,Mg,1.0,30,2,0.038462,3.3333,0.1282
SYN-X13,Postmonsoon,Na,17.47,200,3,0.057692,8.735,0.5039
SYN-X13,Postmonsoon,K,7.95,12,2,0.038462,66.25,2.5481
SYN-X13,Postmonsoon,Iron,0.239,0.3,4,0.076923,79.6667,6.1282
SYN-X13,Postmonsoon,HCO3,42.48,300,1,0.019231,14.16,0.2723
SYN-X13,Postmonsoon,Cl,123.64,250,3,0.057692,49.456,2.8532
SYN-X13,Postmonsoon,SO4,17.58,200,4,0.076923,8.79,0.6762
SYN-X13,Postmonsoon,NO3,33.48,45,5,0.096154,74.4,7.1538
SYN-X13,Postmonsoon,F,0.111,1.0,5,0.096154,11.1,1.0673
SYN-X13,Postmonsoon,DO,6.7,6.0,4,0.076923,111.6667,8.5897
SYN-X13,Postmonsoon,--- WQI_TOTAL ---,,,,,,53.7819
SYN-X14,Postmonsoon,pH,6.21,8.5,4,0.076923,73.0588,5.6199
SYN-X14,Postmonsoon,EC,327.67,750,4,0.076923,43.6893,3.3607
SYN-X14,Postmonsoon,TDS,203.55,500,5,0.096154,40.71,3.9144
SYN-X14,Postmonsoon,TH,54.67,200,2,0.038462,27.335,1.0513
SYN-X14,Postmonsoon,Alkalinity,10.0,200,2,0.038462,5.0,0.1923
SYN-X14,Postmonsoon,Ca,41.1,75,2,0.038462,54.8,2.1077
SYN-X14,Postmonsoon,Mg,3.9,30,2,0.038462,13.0,0.5
SYN-X14,Postmonsoon,Na,16.36,200,3,0.057692,8.18,0.4719
SYN-X14,Postmonsoon,K,6.31,12,2,0.038462,52.5833,2.0224
SYN-X14,Postmonsoon,Iron,0.616,0.3,4,0.076923,205.3333,15.7949
SYN-X14,Postmonsoon,HCO3,63.98,300,1,0.019231,21.3267,0.4101
SYN-X14,Postmonsoon,Cl,77.07,250,3,0.057692,30.828,1.7785
SYN-X14,Postmonsoon,SO4,22.52,200,4,0.076923,11.26,0.8662
SYN-X14,Postmonsoon,NO3,48.93,45,5,0.096154,108.7333,10.4551
SYN-X14,Postmonsoon,F,0.01,1.0,5,0.096154,1.0,0.0962
SYN-X14,Postmonsoon,DO,6.69,6.0,4,0.076923,111.5,8.5769
SYN-X14,Postmonsoon,--- WQI_TOTAL ---,,,,,,57.2187
SYN-X15,Postmonsoon,pH,6.91,8.5,4,0.076923,81.2941,6.2534
SYN-X15,Postmonsoon,EC,254.38,750,4,0.076923,33.9173,2.609
SYN-X15,Postmonsoon,TDS,201.09,500,5,0.096154,40.218,3.8671
SYN-X15,Postmonsoon,TH,67.1,200,2,0.038462,33.55,1.2904
SYN-X15,Postmonsoon,Alkalinity,46.94,200,2,0.038462,23.47,0.9027
SYN-X15,Postmonsoon,Ca,6.07,75,2,0.038462,8.0933,0.3113
SYN-X15,Postmonsoon,Mg,24.54,30,2,0.038462,81.8,3.1462
SYN-X15,Postmonsoon,Na,13.1,200,3,0.057692,6.55,0.3779
SYN-X15,Postmonsoon,K,0.63,12,2,0.038462,5.25,0.2019
SYN-X15,Postmonsoon,Iron,0.375,0.3,4,0.076923,125.0,9.6154
SYN-X15,Postmonsoon,HCO3,10.0,300,1,0.019231,3.3333,0.0641
SYN-X15,Postmonsoon,Cl,72.56,250,3,0.057692,29.024,1.6745
SYN-X15,Postmonsoon,SO4,24.35,200,4,0.076923,12.175,0.9365
SYN-X15,Postmonsoon,NO3,24.14,45,5,0.096154,53.6444,5.1581
SYN-X15,Postmonsoon,F,0.066,1.0,5,0.096154,6.6,0.6346
SYN-X15,Postmonsoon,DO,6.82,6.0,4,0.076923,113.6667,8.7436
SYN-X15,Postmonsoon,--- WQI_TOTAL ---,,,,,,45.7867
SYN-X16,Postmonsoon,pH,6.3,8.5,4,0.076923,74.1176,5.7014
SYN-X16,Postmonsoon,EC,359.45,750,4,0.076923,47.9267,3.6867
SYN-X16,Postmonsoon,TDS,291.43,500,5,0.096154,58.286,5.6044
SYN-X16,Postmonsoon,TH,190.59,200,2,0.038462,95.295,3.6652
SYN-X16,Postmonsoon,Alkalinity,10.0,200,2,0.038462,5.0,0.1923
SYN-X16,Postmonsoon,Ca,37.53,75,2,0.038462,50.04,1.9246
SYN-X16,Postmonsoon,Mg,14.26,30,2,0.038462,47.5333,1.8282
SYN-X16,Postmonsoon,Na,26.21,200,3,0.057692,13.105,0.7561
SYN-X16,Postmonsoon,K,0.76,12,2,0.038462,6.3333,0.2436
SYN-X16,Postmonsoon,Iron,0.217,0.3,4,0.076923,72.3333,5.5641
SYN-X16,Postmonsoon,HCO3,111.99,300,1,0.019231,37.33,0.7179
SYN-X16,Postmonsoon,Cl,35.73,250,3,0.057692,14.292,0.8245
SYN-X16,Postmonsoon,SO4,17.72,200,4,0.076923,8.86,0.6815
SYN-X16,Postmonsoon,NO3,27.84,45,5,0.096154,61.8667,5.9487
SYN-X16,Postmonsoon,F,0.07,1.0,5,0.096154,7.0,0.6731
SYN-X16,Postmonsoon,DO,6.08,6.0,4,0.076923,101.3333,7.7949
SYN-X16,Postmonsoon,--- WQI_TOTAL ---,,,,,,45.8071
SYN-X17,Postmonsoon,pH,6.64,8.5,4,0.076923,78.1176,6.009
SYN-X17,Postmonsoon,EC,576.21,750,4,0.076923,76.828,5.9098
SYN-X17,Postmonsoon,TDS,311.76,500,5,0.096154,62.352,5.9954
SYN-X17,Postmonsoon,TH,144.94,200,2,0.038462,72.47,2.7873
SYN-X17,Postmonsoon,Alkalinity,10.0,200,2,0.038462,5.0,0.1923
SYN-X17,Postmonsoon,Ca,33.73,75,2,0.038462,44.9733,1.7297
SYN-X17,Postmonsoon,Mg,13.43,30,2,0.038462,44.7667,1.7218
SYN-X17,Postmonsoon,Na,23.29,200,3,0.057692,11.645,0.6718
SYN-X17,Postmonsoon,K,9.35,12,2,0.038462,77.9167,2.9968
SYN-X17,Postmonsoon,Iron,0.462,0.3,4,0.076923,154.0,11.8462
SYN-X17,Postmonsoon,HCO3,116.05,300,1,0.019231,38.6833,0.7439
SYN-X17,Postmonsoon,Cl,72.88,250,3,0.057692,29.152,1.6818
SYN-X17,Postmonsoon,SO4,15.64,200,4,0.076923,7.82,0.6015
SYN-X17,Postmonsoon,NO3,12.59,45,5,0.096154,27.9778,2.6902
SYN-X17,Postmonsoon,F,0.305,1.0,5,0.096154,30.5,2.9327
SYN-X17,Postmonsoon,DO,4.29,6.0,4,0.076923,71.5,5.5
SYN-X17,Postmonsoon,--- WQI_TOTAL ---,,,,,,54.0104
SYN-X18,Postmonsoon,pH,5.24,8.5,4,0.076923,61.6471,4.7421
SYN-X18,Postmonsoon,EC,469.13,750,4,0.076923,62.5507,4.8116
SYN-X18,Postmonsoon,TDS,388.23,500,5,0.096154,77.646,7.466
SYN-X18,Postmonsoon,TH,178.22,200,2,0.038462,89.11,3.4273
SYN-X18,Postmonsoon,Alkalinity,19.64,200,2,0.038462,9.82,0.3777
SYN-X18,Postmonsoon,Ca,34.25,75,2,0.038462,45.6667,1.7564
SYN-X18,Postmonsoon,Mg,1.0,30,2,0.038462,3.3333,0.1282
SYN-X18,Postmonsoon,Na,28.41,200,3,0.057692,14.205,0.8195
SYN-X18,Postmonsoon,K,7.68,12,2,0.038462,64.0,2.4615
SYN-X18,Postmonsoon,Iron,0.473,0.3,4,0.076923,157.6667,12.1282
SYN-X18,Postmonsoon,HCO3,45.84,300,1,0.019231,15.28,0.2938
SYN-X18,Postmonsoon,Cl,120.89,250,3,0.057692,48.356,2.7898
SYN-X18,Postmonsoon,SO4,15.08,200,4,0.076923,7.54,0.58
SYN-X18,Postmonsoon,NO3,33.72,45,5,0.096154,74.9333,7.2051
SYN-X18,Postmonsoon,F,0.178,1.0,5,0.096154,17.8,1.7115
SYN-X18,Postmonsoon,DO,6.26,6.0,4,0.076923,104.3333,8.0256
SYN-X18,Postmonsoon,--- WQI_TOTAL ---,,,,,,58.7244
SYN-X19,Postmonsoon,pH,6.12,8.5,4,0.076923,72.0,5.5385
SYN-X19,Postmonsoon,EC,324.3,750,4,0.076923,43.24,3.3262
SYN-X19,Postmonsoon,TDS,246.47,500,5,0.096154,49.294,4.7398
SYN-X19,Postmonsoon,TH,178.38,200,2,0.038462,89.19,3.4304
SYN-X19,Postmonsoon,Alkalinity,66.34,200,2,0.038462,33.17,1.2758
SYN-X19,Postmonsoon,Ca,30.8,75,2,0.038462,41.0667,1.5795
SYN-X19,Postmonsoon,Mg,18.67,30,2,0.038462,62.2333,2.3936
SYN-X19,Postmonsoon,Na,22.12,200,3,0.057692,11.06,0.6381
SYN-X19,Postmonsoon,K,0.5,12,2,0.038462,4.1667,0.1603
SYN-X19,Postmonsoon,Iron,0.01,0.3,4,0.076923,3.3333,0.2564
SYN-X19,Postmonsoon,HCO3,85.86,300,1,0.019231,28.62,0.5504
SYN-X19,Postmonsoon,Cl,28.16,250,3,0.057692,11.264,0.6498
SYN-X19,Postmonsoon,SO4,14.2,200,4,0.076923,7.1,0.5462
SYN-X19,Postmonsoon,NO3,12.44,45,5,0.096154,27.6444,2.6581
SYN-X19,Postmonsoon,F,0.19,1.0,5,0.096154,19.0,1.8269
SYN-X19,Postmonsoon,DO,4.65,6.0,4,0.076923,77.5,5.9615
SYN-X19,Postmonsoon,--- WQI_TOTAL ---,,,,,,35.5314
SYN-X20,Postmonsoon,pH,5.75,8.5,4,0.076923,67.6471,5.2036
SYN-X20,Postmonsoon,EC,494.42,750,4,0.076923,65.9227,5.071
SYN-X20,Postmonsoon,TDS,347.02,500,5,0.096154,69.404,6.6735
SYN-X20,Postmonsoon,TH,249.26,200,2,0.038462,124.63,4.7935
SYN-X20,Postmonsoon,Alkalinity,48.81,200,2,0.038462,24.405,0.9387
SYN-X20,Postmonsoon,Ca,45.88,75,2,0.038462,61.1733,2.3528
SYN-X20,Postmonsoon,Mg,15.16,30,2,0.038462,50.5333,1.9436
SYN-X20,Postmonsoon,Na,28.82,200,3,0.057692,14.41,0.8313
SYN-X20,Postmonsoon,K,6.53,12,2,0.038462,54.4167,2.0929
SYN-X20,Postmonsoon,Iron,0.177,0.3,4,0.076923,59.0,4.5385
SYN-X20,Postmonsoon,HCO3,76.25,300,1,0.019231,25.4167,0.4888
SYN-X20,Postmonsoon,Cl,104.9,250,3,0.057692,41.96,2.4208
SYN-X20,Postmonsoon,SO4,6.01,200,4,0.076923,3.005,0.2312
SYN-X20,Postmonsoon,NO3,60.42,45,5,0.096154,134.2667,12.9103
SYN-X20,Postmonsoon,F,0.289,1.0,5,0.096154,28.9,2.7788
SYN-X20,Postmonsoon,DO,6.72,6.0,4,0.076923,112.0,8.6154
SYN-X20,Postmonsoon,--- WQI_TOTAL ---,,,,,,61.8845
SYN-X21,Postmonsoon,pH,5.62,8.5,4,0.076923,66.1176,5.086
SYN-X21,Postmonsoon,EC,374.69,750,4,0.076923,49.9587,3.843
SYN-X21,Postmonsoon,TDS,294.93,500,5,0.096154,58.986,5.6717
SYN-X21,Postmonsoon,TH,55.71,200,2,0.038462,27.855,1.0713
SYN-X21,Postmonsoon,Alkalinity,92.85,200,2,0.038462,46.425,1.7856
SYN-X21,Postmonsoon,Ca,23.02,75,2,0.038462,30.6933,1.1805
SYN-X21,Postmonsoon,Mg,6.17,30,2,0.038462,20.5667,0.791
SYN-X21,Postmonsoon,Na,15.95,200,3,0.057692,7.975,0.4601
SYN-X21,Postmonsoon,K,8.7,12,2,0.038462,72.5,2.7885
SYN-X21,Postmonsoon,Iron,0.466,0.3,4,0.076923,155.3333,11.9487
SYN-X21,Postmonsoon,HCO3,10.0,300,1,0.019231,3.3333,0.0641
SYN-X21,Postmonsoon,Cl,109.36,250,3,0.057692,43.744,2.5237
SYN-X21,Postmonsoon,SO4,25.1,200,4,0.076923,12.55,0.9654
SYN-X21,Postmonsoon,NO3,37.17,45,5,0.096154,82.6,7.9423
SYN-X21,Postmonsoon,F,0.073,1.0,5,0.096154,7.3,0.7019
SYN-X21,Postmonsoon,DO,6.51,6.0,4,0.076923,108.5,8.3462
SYN-X21,Postmonsoon,--- WQI_TOTAL ---,,,,,,55.17
SYN-X22,Postmonsoon,pH,5.26,8.5,4,0.076923,61.8824,4.7602
SYN-X22,Postmonsoon,EC,422.64,750,4,0.076923,56.352,4.3348
SYN-X22,Postmonsoon,TDS,197.63,500,5,0.096154,39.526,3.8006
SYN-X22,Postmonsoon,TH,156.93,200,2,0.038462,78.465,3.0179
SYN-X22,Postmonsoon,Alkalinity,30.38,200,2,0.038462,15.19,0.5842
SYN-X22,Postmonsoon,Ca,49.53,75,2,0.038462,66.04,2.54
SYN-X22,Postmonsoon,Mg,2.22,30,2,0.038462,7.4,0.2846
SYN-X22,Postmonsoon,Na,19.95,200,3,0.057692,9.975,0.5755
SYN-X22,Postmonsoon,K,2.65,12,2,0.038462,22.0833,0.8494
SYN-X22,Postmonsoon,Iron,0.024,0.3,4,0.076923,8.0,0.6154
SYN-X22,Postmonsoon,HCO3,58.48,300,1,0.019231,19.4933,0.3749
SYN-X22,Postmonsoon,Cl,116.6,250,3,0.057692,46.64,2.6908
SYN-X22,Postmonsoon,SO4,14.12,200,4,0.076923,7.06,0.5431
SYN-X22,Postmonsoon,NO3,12.92,45,5,0.096154,28.7111,2.7607
SYN-X22,Postmonsoon,F,0.01,1.0,5,0.096154,1.0,0.0962
SYN-X22,Postmonsoon,DO,5.0,6.0,4,0.076923,83.3333,6.4103
SYN-X22,Postmonsoon,--- WQI_TOTAL ---,,,,,,34.2383
SYN-X23,Postmonsoon,pH,5.64,8.5,4,0.076923,66.3529,5.1041
SYN-X23,Postmonsoon,EC,441.96,750,4,0.076923,58.928,4.5329
SYN-X23,Postmonsoon,TDS,288.17,500,5,0.096154,57.634,5.5417
SYN-X23,Postmonsoon,TH,222.25,200,2,0.038462,111.125,4.274
SYN-X23,Postmonsoon,Alkalinity,54.44,200,2,0.038462,27.22,1.0469
SYN-X23,Postmonsoon,Ca,52.79,75,2,0.038462,70.3867,2.7072
SYN-X23,Postmonsoon,Mg,6.11,30,2,0.038462,20.3667,0.7833
SYN-X23,Postmonsoon,Na,28.88,200,3,0.057692,14.44,0.8331
SYN-X23,Postmonsoon,K,7.98,12,2,0.038462,66.5,2.5577
SYN-X23,Postmonsoon,Iron,0.01,0.3,4,0.076923,3.3333,0.2564
SYN-X23,Postmonsoon,HCO3,57.63,300,1,0.019231,19.21,0.3694
SYN-X23,Postmonsoon,Cl,106.72,250,3,0.057692,42.688,2.4628
SYN-X23,Postmonsoon,SO4,9.11,200,4,0.076923,4.555,0.3504
SYN-X23,Postmonsoon,NO3,34.48,45,5,0.096154,76.6222,7.3675
SYN-X23,Postmonsoon,F,0.175,1.0,5,0.096154,17.5,1.6827
SYN-X23,Postmonsoon,DO,6.16,6.0,4,0.076923,102.6667,7.8974
SYN-X23,Postmonsoon,--- WQI_TOTAL ---,,,,,,47.7676
SYN-X24,Postmonsoon,pH,5.94,8.5,4,0.076923,69.8824,5.3756
SYN-X24,Postmonsoon,EC,326.62,750,4,0.076923,43.5493,3.3499
SYN-X24,Postmonsoon,TDS,190.12,500,5,0.096154,38.024,3.6562
SYN-X24,Postmonsoon,TH,87.24,200,2,0.038462,43.62,1.6777
SYN-X24,Postmonsoon,Alkalinity,10.0,200,2,0.038462,5.0,0.1923
SYN-X24,Postmonsoon,Ca,33.61,75,2,0.038462,44.8133,1.7236
SYN-X24,Postmonsoon,Mg,3.22,30,2,0.038462,10.7333,0.4128
SYN-X24,Postmonsoon,Na,17.65,200,3,0.057692,8.825,0.5091
SYN-X24,Postmonsoon,K,0.64,12,2,0.038462,5.3333,0.2051
SYN-X24,Postmonsoon,Iron,0.672,0.3,4,0.076923,224.0,17.2308
SYN-X24,Postmonsoon,HCO3,58.99,300,1,0.019231,19.6633,0.3781
SYN-X24,Postmonsoon,Cl,11.65,250,3,0.057692,4.66,0.2688
SYN-X24,Postmonsoon,SO4,12.78,200,4,0.076923,6.39,0.4915
SYN-X24,Postmonsoon,NO3,28.1,45,5,0.096154,62.4444,6.0043
SYN-X24,Postmonsoon,F,0.01,1.0,5,0.096154,1.0,0.0962
SYN-X24,Postmonsoon,DO,5.6,6.0,4,0.076923,93.3333,7.1795
SYN-X24,Postmonsoon,--- WQI_TOTAL ---,,,,,,48.7516
SYN-X25,Postmonsoon,pH,6.44,8.5,4,0.076923,75.7647,5.8281
SYN-X25,Postmonsoon,EC,434.97,750,4,0.076923,57.996,4.4612
SYN-X25,Postmonsoon,TDS,311.17,500,5,0.096154,62.234,5.984
SYN-X25,Postmonsoon,TH,191.32,200,2,0.038462,95.66,3.6792
SYN-X25,Postmonsoon,Alkalinity,55.66,200,2,0.038462,27.83,1.0704
SYN-X25,Postmonsoon,Ca,43.97,75,2,0.038462,58.6267,2.2549
SYN-X25,Postmonsoon,Mg,9.76,30,2,0.038462,32.5333,1.2513
SYN-X25,Postmonsoon,Na,15.41,200,3,0.057692,7.705,0.4445
SYN-X25,Postmonsoon,K,9.65,12,2,0.038462,80.4167,3.0929
SYN-X25,Postmonsoon,Iron,0.264,0.3,4,0.076923,88.0,6.7692
SYN-X25,Postmonsoon,HCO3,29.08,300,1,0.019231,9.6933,0.1864
SYN-X25,Postmonsoon,Cl,133.85,250,3,0.057692,53.54,3.0888
SYN-X25,Postmonsoon,SO4,6.82,200,4,0.076923,3.41,0.2623
SYN-X25,Postmonsoon,NO3,36.24,45,5,0.096154,80.5333,7.7436
SYN-X25,Postmonsoon,F,0.13,1.0,5,0.096154,13.0,1.25
SYN-X25,Postmonsoon,DO,6.2,6.0,4,0.076923,103.3333,7.9487
SYN-X25,Postmonsoon,--- WQI_TOTAL ---,,,,,,55.3157
SYN-X26,Postmonsoon,pH,5.41,8.5,4,0.076923,63.6471,4.8959
SYN-X26,Postmonsoon,EC,363.52,750,4,0.076923,48.4693,3.7284
SYN-X26,Postmonsoon,TDS,218.1,500,5,0.096154,43.62,4.1942
SYN-X26,Postmonsoon,TH,63.59,200,2,0.038462,31.795,1.2229
SYN-X26,Postmonsoon,Alkalinity,85.72,200,2,0.038462,42.86,1.6485
SYN-X26,Postmonsoon,Ca,13.68,75,2,0.038462,18.24,0.7015
SYN-X26,Postmonsoon,Mg,3.29,30,2,0.038462,10.9667,0.4218
SYN-X26,Postmonsoon,Na,23.4,200,3,0.057692,11.7,0.675
SYN-X26,Postmonsoon,K,5.05,12,2,0.038462,42.0833,1.6186
SYN-X26,Postmonsoon,Iron,0.602,0.3,4,0.076923,200.6667,15.4359
SYN-X26,Postmonsoon,HCO3,95.93,300,1,0.019231,31.9767,0.6149
SYN-X26,Postmonsoon,Cl,48.09,250,3,0.057692,19.236,1.1098
SYN-X26,Postmonsoon,SO4,35.5,200,4,0.076923,17.75,1.3654
SYN-X26,Postmonsoon,NO3,35.38,45,5,0.096154,78.6222,7.5598
SYN-X26,Postmonsoon,F,0.245,1.0,5,0.096154,24.5,2.3558
SYN-X26,Postmonsoon,DO,6.18,6.0,4,0.076923,103.0,7.9231
SYN-X26,Postmonsoon,--- WQI_TOTAL ---,,,,,,55.4715
SYN-X27,Postmonsoon,pH,5.7,8.5,4,0.076923,67.0588,5.1584
SYN-X27,Postmonsoon,EC,468.99,750,4,0.076923,62.532,4.8102
SYN-X27,Postmonsoon,TDS,412.16,500,5,0.096154,82.432,7.9262
SYN-X27,Postmonsoon,TH,225.47,200,2,0.038462,112.735,4.336
SYN-X27,Postmonsoon,Alkalinity,53.77,200,2,0.038462,26.885,1.034
SYN-X27,Postmonsoon,Ca,57.27,75,2,0.038462,76.36,2.9369
SYN-X27,Postmonsoon,Mg,9.22,30,2,0.038462,30.7333,1.1821
SYN-X27,Postmonsoon,Na,14.06,200,3,0.057692,7.03,0.4056
SYN-X27,Postmonsoon,K,6.45,12,2,0.038462,53.75,2.0673
SYN-X27,Postmonsoon,Iron,0.01,0.3,4,0.076923,3.3333,0.2564
SYN-X27,Postmonsoon,HCO3,100.94,300,1,0.019231,33.6467,0.6471
SYN-X27,Postmonsoon,Cl,125.02,250,3,0.057692,50.008,2.8851
SYN-X27,Postmonsoon,SO4,17.19,200,4,0.076923,8.595,0.6612
SYN-X27,Postmonsoon,NO3,13.1,45,5,0.096154,29.1111,2.7991
SYN-X27,Postmonsoon,F,0.01,1.0,5,0.096154,1.0,0.0962
SYN-X27,Postmonsoon,DO,5.99,6.0,4,0.076923,99.8333,7.6795
SYN-X27,Postmonsoon,--- WQI_TOTAL ---,,,,,,44.881
SYN-X28,Postmonsoon,pH,5.85,8.5,4,0.076923,68.8235,5.2941
SYN-X28,Postmonsoon,EC,298.82,750,4,0.076923,39.8427,3.0648
SYN-X28,Postmonsoon,TDS,204.55,500,5,0.096154,40.91,3.9337
SYN-X28,Postmonsoon,TH,58.57,200,2,0.038462,29.285,1.1263
SYN-X28,Postmonsoon,Alkalinity,19.36,200,2,0.038462,9.68,0.3723
SYN-X28,Postmonsoon,Ca,28.78,75,2,0.038462,38.3733,1.4759
SYN-X28,Postmonsoon,Mg,14.68,30,2,0.038462,48.9333,1.8821
